Meas_number,date_time,time_datum,measurment_used,who,measuring_agency,stream_flow_cfs,stream_flow_cms,gage_height_ft,gage_height_m,gh_change_ft,meas_duration_hr,meas_rating,control,flow_adjust_code,channel_number,channel_name,meas_type,stream_flow_method,velocity_method,channel_flow_cfs,channel_flow_m3s,channel_width_ft,channel_width_m,channel_area_sqft,channel_area_m2,channel_vel_fts,channel_velocity_ms,channel_stability,channel_material,channel_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,channel_loc_code,channel_loc_dist_ft
83,9/19/1939 10:10,CDT,Yes,Ste/Sin,USGS,99,2.8033632,1.39,0.423651326,0.01,1.5,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,99,2.803341356,86.5,26.36391344,81.1,7.534373839,1.22,0.371837854,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
82,8/7/1939 10:50,CDT,Yes,JCB,USGS,106,3.0015808,1.41,0.429747028,0,0.5,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,106,3.001557412,83,25.2971655,61.6,5.722779636,1.72,0.524230418,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
81,8/7/1939 9:20,CDT,Yes,LCB,USGS,107,3.0298976,1.41,0.429747028,0,0.8,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,107,3.029873991,83,25.2971655,62.1,5.769230769,1.72,0.524230418,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
80,6/19/1939 9:15,CDT,Yes,JAS,USGS,335,9.486128,2.19,0.667479427,0,1.8,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,335,9.486054085,101,30.78329778,257,23.87588257,1.3,0.396220664,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
79,4/28/1939 9:15,CST,Yes,JAS,USGS,1530,43.324704,4.09,1.246571167,-0.01,1.5,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1530,43.32436642,285,86.86376105,730,67.81865478,2.1,0.640048766,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
78,4/17/1939 12:00,CST,Yes,JAS,USGS,11800,334.13824,13.66,4.163364828,0.14,2,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,11800,334.1356364,405,123.4379762,3980,369.7510219,2.96,0.902163974,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
77,3/1/1939 14:00,CST,Yes,CHJ,USGS,5260,148.946368,8.82,2.688204816,0.03,1.3,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,5260,148.9452074,346,105.4556538,2200,204.384987,2.39,0.728436452,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
76,3/1/1939 11:35,CST,Yes,CHJ,USGS,5220,147.813696,8.72,2.657726303,0.14,1.6,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,5220,147.8125442,338,103.0173728,2150,199.7398737,2.43,0.740627857,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
75,1/4/1939 9:55,CST,Yes,JAS,USGS,271,7.6738528,2,0.609570253,0.01,1.6,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,271,7.673793006,99,30.17372752,111,10.31215162,2.44,0.743675709,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
74,11/29/1938 9:15,CST,Yes,DSW,USGS,296,8.3817728,2.12,0.646144468,0,1,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,296,8.38170749,95,28.95458702,99.3,9.225195095,2.98,0.908259677,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
73,11/28/1938 11:15,CST,Yes,DSW,USGS,328,9.2879104,2.16,0.658335873,0,1.8,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,328,9.287838029,97,29.56415727,108,10.03344482,3.04,0.926546785,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
72,10/13/1938 11:25,CST,Yes,Wil/Roa,USGS,59.5,1.6848496,1.22,0.371837854,0.01,1,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,59.5,1.684836472,83,25.2971655,54.4,5.053883315,1.09,0.332215788,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
71,8/29/1938 11:50,CDT,Yes,ERL,USGS,58.6,1.65936448,1.25,0.380981408,0.01,1.6,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,58.6,1.65935155,72,21.94452911,69.4,6.447417317,0.84,0.256019506,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
70,5/16/1938 11:35,CDT,Yes,CHJ,USGS,2340,66.261312,5.32,1.621456873,0,1.8,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,2340,66.2607957,312,95.09295946,1030,95.68933482,2.25,0.685766535,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
69,4/4/1938 10:30,CST,Yes,JJC,USGS,1590,45.023712,4.52,1.377628772,-0.02,1.5,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1590,45.02336118,292,88.99725693,691,64.19546637,2.3,0.701005791,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
68,2/14/1938 10:55,CST,Yes,CHJ,USGS,544,15.4043392,2.46,0.749771411,0,1.3,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,544,15.40421917,142,43.27948796,242,22.48234857,2.25,0.685766535,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
67,12/23/1937 13:50,CST,Yes,JWO,USGS,607,17.1882976,2.62,0.798537031,-0.02,1.3,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,607,17.18816367,143,43.58427309,248,23.03976217,2.45,0.74672356,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
66,11/26/1937 16:30,CST,Yes,CHJ,USGS,98.4,2.78637312,1.44,0.438890582,0,1,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,98.4,2.786351409,99,30.17372752,166,15.42177629,0.59,0.179823225,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
65,10/4/1937 14:30,CST,Yes,WL /JJK,USGS,60.1,1.70183968,1.31,0.399268516,0,0.8,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,60.1,1.701826419,103,31.39286803,76.4,7.097733185,0.79,0.24078025,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
64,10/4/1937 11:50,CST,Yes,WL /JJ,USGS,64.1,1.81510688,1.32,0.402316367,-0.01,3.5,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,64.1,1.815092737,87.5,26.66869857,56.9,5.286138982,1.13,0.344407193,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
63,9/9/1937 14:50,CDT,Yes,KJS,USGS,112,3.1714816,1.47,0.448034136,0,1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,112,3.171456888,83,25.2971655,76.4,7.097733185,1.47,0.448034136,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
62,6/9/1937 11:15,CDT,Yes,KJS,USGS,3220,91.180096,6.07,1.850045718,0.31,2.5,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,3220,91.17938553,299,91.13075282,1310,121.7019695,2.46,0.749771411,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
61,4/26/1937 12:00,CDT,Yes,chj,USGS,1040,29.449472,3.49,1.063700091,-0.04,1.6,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1040,29.44924253,202,61.56659555,450,41.80602007,2.31,0.704053642,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
60,3/8/1937 11:40,CST,Yes,KCB,USGS,543,15.3760224,2.5,0.761962816,0,1.8,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,543,15.37590259,137,41.75556233,247,22.9468599,2.2,0.670527278,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
59,1/5/1937 15:15,CST,Yes,GNM,USGS,854,24.1825472,2.94,0.896068272,,,Fair,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,854,24.18235877,148,45.10819872,358,33.25901152,2.38,0.725388601,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
58,11/4/1936 13:50,CST,Yes,KJS,USGS,6400,181.22752,10.14,3.090521183,-0.84,4.3,Unspecified,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,6400,181.2261079,344,104.8460835,2550,236.9007804,2.51,0.765010667,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
56,8/5/1936 16:30,CST,Yes,GNM,USGS,30.7,0.86932576,1,0.304785126,-0.01,2.5,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,30.7,0.869318986,47,14.32490094,30.8,2.861389818,1,0.304785126,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
57,8/5/1936 16:20,CST,Yes,Sta/Lit,USGS,33.9,0.95993952,1.04,0.316976532,0,1.1,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,33.9,0.95993204,76,23.16366961,44.5,4.134150873,0.76,0.231636696,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
55,6/8/1936 14:15,CST,Yes,KJS,USGS,98.5,2.7892048,1.4,0.426699177,0,1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,98.5,2.789183067,93,28.34501676,71.8,6.670382757,1.34,0.408412069,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
54,4/13/1936 14:31,CST,Yes,13,USGS,342,9.6843456,2.12,0.646144468,0,0.8,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,342,9.68427014,115,35.05028955,187,17.37272389,1.83,0.557756781,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
53,2/24/1936 13:15,CST,Yes,KJS,USGS,174,4.9271232,1.7,0.518134715,0,1,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,174,4.927084808,108,32.91679366,161,14.95726496,1.08,0.329167937,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
52,1/20/1936 12:05,CST,Yes,Ste/Jen,USGS,0,0,1.66,0.50594331,-0.02,1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,0,0,114,34.74550442,153,14.21404682,1.06,0.323072234,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
51,10/28/1935 15:50,CST,Yes,fnh,USGS,262,7.4190016,1.93,0.588235294,0,0.8,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,262,7.418943792,98,29.8689424,159,14.77146042,1.65,0.502895459,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
50,8/28/1935 11:35,CDT,Yes,CHJ,USGS,189,5.3518752,1.69,0.515086864,-0.01,1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,189,5.351833499,128,39.01249619,146,13.56373096,1.29,0.393172813,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
49,6/25/1935 16:05,CDT,Yes,CHJ,USGS,2620,74.190016,5.71,1.740323072,0.01,1,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,2620,74.18943792,250,76.19628162,1030,95.68933482,2.54,0.774154221,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
48,4/30/1935 10:20,CDT,Yes,CHJ,USGS,461,13.0540448,2.33,0.710149345,0,0.8,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,461,13.05394308,112,34.13593417,223,20.7172055,2.07,0.630905212,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
47,4/1/1935 10:30,CST,Yes,CHJ,USGS,1520,43.041536,4.17,1.270953977,0.06,1.5,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1520,43.04120062,263,80.15848827,678,62.9877369,2.24,0.682718683,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
46,3/15/1935 8:00,CST,Yes,GAL/Rap,USGS,67900,1922.71072,27.37,8.341968912,0.09,2.5,Unspecified,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,67900,1922.695738,582,177.3849436,11300,1049.795615,6.01,1.83175861,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
45,2/18/1935 9:50,CST,Yes,CHJ,USGS,371,10.5055328,2.2,0.670527278,0,0.8,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,371,10.50545094,133,40.53642182,200,18.58045336,1.85,0.563852484,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
44,12/6/1934 14:20,CST,Yes,SLM,USGS,1190,33.696992,3.46,1.054556538,-0.03,1.5,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1190,33.69672944,234,71.3197196,535,49.70271275,2.22,0.676622981,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
43,10/11/1934 16:05,CST,Yes,CHJ,USGS,204,5.7766272,1.86,0.566900335,-0.01,0.8,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,204,5.776582189,61,18.59189272,147,13.65663322,1.39,0.423651326,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
42,9/8/1934 15:05,CDT,Yes,GAL,USGS,425,12.03464,2.4,0.731484304,-0.01,0.5,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,425,12.03454623,160,48.76562024,165,15.32887402,2.16,0.658335873,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
41,8/8/1934 10:01,CDT,Yes,CHJ,USGS,28.9,0.81835552,1.11,0.33831149,0,0.5,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,28.9,0.818349143,38,11.58183481,28.3,2.629134151,1.2,0.365742152,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
40,7/24/1934 12:35,CDT,Yes,WML,USGS,32.5,0.920296,1.2,0.365742152,0,0.8,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,32.5,0.920288829,81,24.68759525,48.6,4.515050167,0.67,0.204206035,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
39,6/11/1934 15:45,CDT,Yes,CHJ,USGS,110,3.114848,1.59,0.484608351,0,1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,110,3.114823729,98,29.8689424,75.4,7.004830918,1.46,0.444986285,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
38,4/5/1934 10:45,CST,Yes,CHJ,USGS,854,24.1825472,2.94,0.896068272,0.02,0.7,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,854,24.18235877,212,64.61444681,383,35.58156819,2.23,0.679670832,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
37,1/18/1934 8:50,CST,Yes,CHJ,USGS,462,13.0823616,2.48,0.755867114,0,0.7,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,462,13.08225966,121,36.8790003,232,21.5533259,1.99,0.606522402,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
36,1/18/1934 7:50,CST,Yes,CHJ,USGS,461,13.0540448,2.48,0.755867114,0,0.7,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,461,13.05394308,142,43.27948796,233,21.64622817,1.98,0.60347455,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
35,11/8/1933 10:45,CST,Yes,CHJ,USGS,424,12.0063232,2.36,0.719292899,0,0.8,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,424,12.00622965,144,43.88905821,190,17.65143069,2.23,0.679670832,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
34,8/2/1933 12:20,CDT,Yes,RDS,USGS,140,3.964352,1.67,0.508991161,0,0.3,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,140,3.96432111,104,31.69765315,95,8.825715347,1.47,0.448034136,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
33,6/27/1933 13:25,CDT,Yes,BJE,USGS,381,10.7887008,2.3,0.701005791,-0.02,0.5,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,381,10.78861674,108,32.91679366,196,18.2088443,1.94,0.591283145,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
32,5/15/1933 10:05,CDT,Yes,HCB,USGS,31100,880.65248,21.9,6.67479427,0.6,1,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,31100,880.645618,513,156.3547699,7330,680.9736158,4.25,1.295336788,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
31,4/14/1933 14:55,CST,Yes,cj,USGS,369,10.4488992,2.18,0.664431576,0,0.5,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,369,10.44881778,140,42.66991771,216,20.06688963,1.71,0.521182566,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
30,1/31/1933 10:45,CST,Yes,cj,USGS,1070,30.298976,3.23,0.984455959,-0.01,1,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1070,30.29873991,227,69.18622371,514,47.75176514,2.08,0.633953063,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
29,11/28/1932 10:00,CST,Yes,cj,USGS,282,7.9853376,2.04,0.621761658,-0.01,1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,282,7.985275379,106,32.30722341,192,17.83723523,1.47,0.448034136,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
28,10/12/1932 9:10,CST,Yes,hb,USGS,56,1.5857408,1.38,0.420603475,0,1.6,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,56,1.585728444,81,24.68759525,72,6.688963211,0.78,0.237732399,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
27,8/30/1932 14:50,CDT,Yes,cj,USGS,129,3.6528672,1.65,0.502895459,0,1.5,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,129,3.652838737,95,28.95458702,146,13.56373096,0.88,0.268210911,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
26,6/6/1932 11:15,CDT,Yes,nb,USGS,502,14.2150336,2.43,0.740627857,-0.02,1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,502,14.21492284,118,35.96464493,242,22.48234857,2.07,0.630905212,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
25,3/30/1932 10:00,CST,Yes,cj,USGS,450,12.74256,2.34,0.713197196,0.01,1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,450,12.74246071,111,33.83114904,229,21.2746191,1.97,0.600426699,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
24,1/16/1932 11:55,CST,Yes,je,USGS,1310,37.095008,3.68,1.121609265,0.14,1.1,Unspecified,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1310,37.09471896,232,70.71014934,591,54.90523969,2.22,0.676622981,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
23,10/7/1931 7:30,CST,Yes,cj,USGS,109,3.0865312,1.63,0.496799756,0,1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,109,3.08650715,102,31.0880829,90,8.361204013,1.21,0.368790003,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
22,8/25/1931 15:15,CDT,Yes,cj,USGS,501,14.1867168,2.4,0.731484304,-0.02,1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,501,14.18660626,137,41.75556233,247,22.9468599,2.03,0.618713807,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
21,7/18/1931 13:05,CDT,Yes,cj,USGS,76,2.1520768,1.52,0.463273392,0,0.9,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,76,2.152060031,99,30.17372752,81,7.525083612,0.94,0.286498019,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
20,5/9/1931 17:40,CDT,Yes,cj,USGS,1490,42.192032,3.92,1.194757696,0,1,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1490,42.19170324,222,67.66229808,637,59.17874396,2.34,0.713197196,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
19,2/27/1931 15:45,CST,Yes,rs,USGS,1370,38.794016,3.68,1.121609265,-0.01,1,Good,,NONE,1,Imported Channel 1,UNSP,other,,1370,38.79371372,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
18,1/17/1931 15:15,CST,Yes,cj,USGS,245,6.937616,1.94,0.591283145,-0.01,0.5,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,245,6.937561943,134,40.84120695,158,14.67855816,1.55,0.472416946,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
17,11/27/1930 16:40,CST,Yes,cj,USGS,324,9.1746432,2.1,0.640048766,0,0.8,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,324,9.174571712,109,33.22157879,231,21.46042363,1.4,0.426699177,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
16,9/28/1930 9:05,CST,Yes,cj,USGS,138,3.9077184,1.72,0.524230418,0,1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,138,3.907687951,100,30.47851265,178,16.53660349,0.78,0.237732399,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
15,8/29/1930 18:55,CDT,Yes,cj,USGS,53,1.5007904,1.4,0.426699177,0,0.5,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,53,1.500778706,90,27.43066138,70.2,6.52173913,0.7,0.213349589,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
14,8/6/1930 19:25,CDT,Yes,cj,USGS,52,1.4724736,1.4,0.426699177,0.01,0.5,Good,,NONE,1,Imported Channel 1,UNSP,other,,52,1.472462127,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
13,6/15/1930 15:35,CDT,Yes,cj,USGS,306,8.6649408,2.06,0.627857361,0,0.7,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,306,8.664873283,133,40.53642182,196,18.2088443,1.56,0.475464797,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
12,4/23/1930 14:00,CST,Yes,le,USGS,295,8.353456,2.12,0.646144468,0,2,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,295,8.35339091,103,31.39286803,196,18.2088443,1.51,0.460225541,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
11,4/22/1930 10:00,CST,Yes,LJE,USGS,293,8.2968224,2.11,0.643096617,0,1.5,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,293,8.296757752,68,20.7253886,133,12.35600149,2.2,0.670527278,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
10,1/2/1930 14:40,CST,Yes,Bec/Bol,USGS,588,16.6502784,2.6,0.792441329,0,1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,588,16.65014866,125,38.09814081,266,24.71200297,2.21,0.67357513,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
9,1929-10-17 -- --,--,Yes,HCB,USGS,416,11.7797888,2.31,0.704053642,,,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,416,11.77969701,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
8,1929-10-17 -- --,--,Yes,Sch,USGS,417,11.8081056,2.31,0.704053642,0.02,,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,417,11.80801359,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
7,9/5/1929 15:20,CDT,Yes,CHJ,USGS,109,3.0865312,1.7,0.518134715,0,0.5,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,109,3.08650715,98,29.8689424,95,8.825715347,1.14,0.347455044,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
6,7/2/1929 17:00,CDT,Yes,Bol,USGS,500,14.1584,2.32,0.707101493,0,0.8,Fair,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,500,14.15828968,193,58.82352941,340,31.58677072,1.47,0.448034136,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
5,7/2/1929 14:20,CDT,Yes,Bol,USGS,502,14.2150336,2.37,0.72234075,,,Fair,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,502,14.21492284,128,39.01249619,323,30.00743218,1.55,0.472416946,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
4,5/8/1929 14:26,CDT,Yes,Bol/Jen,USGS,6790,192.271072,9.4,2.864980189,-0.09,1.5,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,6790,192.2695738,301,91.74032307,2140,198.810851,3.17,0.966168851,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
3,5/6/1929 6:35,CDT,Yes,Jen/Bal,USGS,17500,495.544,15.32,4.669308138,0.26,1.2,Unspecified,,NONE,1,Imported Channel 1,BOAT,unspe,unkno,17500,495.5401388,437,133.1911003,4540,421.7762913,3.86,1.176470588,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
2,3/27/1929 5:10,CST,Yes,alh,USGS,1330,37.661344,3.75,1.142944224,-0.03,1,Unspecified,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1330,37.66105055,239,72.84364523,626,58.15681903,2.12,0.646144468,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
1,2/28/1929 10:25,CST,Yes,Jen/Aus,USGS,2730,77.304864,5.56,1.694605303,0.01,1.2,Unspecified,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,2730,77.30426165,242,73.75800061,1040,96.61835749,2.62,0.798537031,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
