Meas_number,date_time,time_datum,measurment_used,who,measuring_agency,stream_flow_cfs,gage_height_ft,gh_change_ft,meas_duration_hr,meas_rating,control,flow_adjust_code,channel_number,channel_name,meas_type,stream_flow_method,velocity_method,channel_flow_cfs,channel_flow_m3s,channel_width_ft,channel_width_m,channel_area_sqft,channel_area_m2,channel_vel_fts,channel_vel_ms,channel_stability,channel_material,channel_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,channel_loc_code,channel_loc_dist_ft
146,1939-12-06 -- --,--,Yes,M,USGS,627,1.21,-0.01,2.2,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,627,17.75449526,190,57.90917403,315,29.26421405,1.99,0.606522402,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
145,1939-10-28 -- --,--,Yes,C,USGS,526,1.09,0,1.8,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,526,14.89452074,207,63.09052118,332,30.84355258,1.58,0.4815605,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
144,1939-09-28 -- --,--,Yes,S,USGS,460,1.02,0.01,1.8,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,460,13.0256265,191,58.21395916,290,26.94165738,1.59,0.484608351,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
143,1939-08-19 -- --,--,Yes,S,USGS,988,1.86,-0.02,1.5,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,988,27.9767804,203,61.87138068,444,41.24860647,2.23,0.679670832,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
142,1939-07-11 -- --,--,Yes,M,USGS,1290,2.15,-0.01,1.8,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,1290,36.52838737,202,61.56659555,422,39.2047566,3.05,0.929594636,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
141,1939-06-09 -- --,--,Yes,C,USGS,1590,2.42,-0.02,2.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,1590,45.02336118,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
140,1939-04-20 -- --,--,Yes,S,USGS,23600,16.31,-0.14,1.5,Good,,NONE,1,Imported Channel 1,UNSP,other,,23600,668.2712728,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
139,1939-03-30 -- --,--,Yes,C,USGS,1730,2.73,-0.01,2.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,1730,48.98768229,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
138,1939-02-11 -- --,--,Yes,M,USGS,3930,4.76,-0.01,2.1,Good,,NONE,1,Imported Channel 1,UNSP,other,,3930,111.2841569,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
137,1939-02-10 -- --,--,Yes,M,USGS,5110,5.58,0.02,2.6,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,5110,144.6977205,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
136,1938-12-12 -- --,--,Yes,D/C,USGS,995,1.68,0,1.3,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,995,28.17499646,192,58.51874429,432,40.13377926,2.3,0.701005791,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
135,1938-11-10 -- --,--,Yes,O,USGS,12500,10.87,0.14,1.8,Good,,NONE,1,Imported Channel 1,UNSP,other,,12500,353.957242,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
134,1938-08-22 -- --,--,Yes,J,USGS,525,1.06,0,1.7,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,525,14.86620416,218,66.44315757,336,31.21516165,1.56,0.475464797,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
133,1938-07-14 -- --,--,Yes,L,USGS,738,1.42,0,2.2,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,738,20.89763557,250,76.19628162,531,49.33110368,1.39,0.423651326,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
132,1938-06-04 -- --,--,Yes,O,USGS,3190,3.97,-0.02,1.5,Good,,NONE,1,Imported Channel 1,UNSP,other,,3190,90.32988815,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
131,1938-05-03 -- --,--,Yes,O,USGS,6220,6.49,-0.02,1.8,Good,,NONE,1,Imported Channel 1,UNSP,other,,6220,176.1291236,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
130,1938-03-23 -- --,--,Yes,L/J,USGS,3140,4.02,-0.08,1.4,Excellent,,NONE,1,Imported Channel 1,UNSP,other,,3140,88.91405918,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
129,1938-02-12 -- --,--,Yes,D,USGS,1810,2.65,0,2.1,Good,,NONE,1,Imported Channel 1,UNSP,other,,1810,51.25300864,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
128,1937-12-16 -- --,--,Yes,J,USGS,556,1.1,0.01,1.4,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,556,15.74401812,201,61.26181042,325,30.19323671,1.71,0.521182566,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
127,1937-10-21 -- --,--,Yes,JWO,USGS,489,1.06,0,1.5,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,489,13.84680731,192,58.51874429,312,28.98550725,1.57,0.478512649,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
126,1937-08-25 -- --,--,Yes,CHJ,USGS,532,1.06,0,1.8,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,532,15.06442022,193,58.82352941,303,28.14938685,1.76,0.536421823,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
125,1937-06-22 -- --,--,Yes,CHJ,USGS,3180,4.13,-0.01,1.1,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,3180,90.04672236,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
124,1937-05-18 -- --,--,Yes,CHJ,USGS,2920,3.83,-0.01,1.7,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,2920,82.68441172,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
123,1937-03-03 -- --,--,Yes,FNH,USGS,2080,3.06,-0.01,,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,2080,58.89848506,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
122,1937-02-11 -- --,--,Yes,J/E,USGS,7240,7.46,0.04,2.2,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,7240,205.0120345,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
121,1936-12-29 -- --,--,Yes,KJS,USGS,1770,2.66,-0.01,1.8,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,1770,50.12034546,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
120,1936-11-18 -- --,--,Yes,VRB,USGS,1170,1.96,0,1.3,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,1170,33.13039785,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
119,1936-10-12 -- --,--,Yes,CHJ,USGS,2700,3.74,0.09,1.4,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,2700,76.45476426,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
118,1936-08-31 -- --,--,Yes,CHJ,USGS,318,0.74,0,1,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,318,9.004672236,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
117,1936-07-28 -- --,--,Yes,FNH,USGS,363,0.82,-0.01,1.5,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,363,10.27891831,164,49.98476074,249,23.13266444,1.46,0.444986285,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
116,1936-06-23 -- --,--,Yes,FNH,USGS,480,1.09,0,1,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,480,13.59195809,250,76.19628162,453,42.08472687,1.06,0.323072234,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
115,1936-04-30 -- --,--,Yes,FNH,USGS,881,1.54,0,0.9,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,881,24.94690641,249,75.89149649,506,47.00854701,1.74,0.53032612,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
114,1936-04-08 -- --,--,Yes,FNH,USGS,2110,3,-0.03,1.5,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,2110,59.74798244,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
113,1936-04-07 -- --,--,Yes,FNH,USGS,2460,3.33,-0.04,1.5,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,2460,69.65878522,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
112,1936-03-02 -- --,--,Yes,VRB,USGS,1500,2.43,0,1.5,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,1500,42.47486904,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
111,1936-02-12 -- --,--,Yes,H/J,USGS,782,1.82,0.01,0.8,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,782,22.14356506,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
110,1935-11-15 -- --,--,Yes,VRB,USGS,4230,5.12,-0.05,1.3,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,4230,119.7791307,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
109,1935-11-14 -- --,--,Yes,VRB,USGS,4970,5.82,-0.09,1.5,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,4970,140.7333994,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
108,1935-10-15 -- --,--,Yes,VRB,USGS,612,1.34,0,1,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,612,17.32974657,254,77.41542213,520,48.30917874,1.18,0.359646449,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
107,1935-08-22 -- --,--,Yes,VRB,USGS,842,1.7,0,1.2,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,842,23.84255982,257,78.32977751,611,56.76328502,1.38,0.420603475,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
106,1935-08-02 -- --,--,Yes,VRB,USGS,1670,2.66,0,1.3,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,1670,47.28868753,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
105,1935-08-01 -- --,--,Yes,VRB,USGS,1720,2.78,-0.01,1.5,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,1720,48.70451649,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
104,1935-07-08 -- --,--,Yes,WML,USGS,4570,5.45,-0.06,1.7,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,4570,129.4067677,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
103,1935-05-10 -- --,--,Yes,CHJ,USGS,5620,6.57,-0.04,1.5,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,5620,159.139176,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
102,1935-04-09 -- --,--,Yes,CHJ,USGS,7780,7.89,0.02,1.2,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,7780,220.3029874,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
101,1935-03-14 -- --,--,Yes,HCB,USGS,85300,26.76,-0.1,2,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,85300,2415.404219,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
100,1935-03-13 -- --,--,Yes,HCB,USGS,70500,25.13,0.5,2.1,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,70500,1996.318845,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
99,1935-03-05 -- --,--,Yes,GAL,USGS,2410,3.63,0,1.2,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,2410,68.24295625,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
98,1935-01-07 -- --,--,Yes,GAL,USGS,2170,3.46,-0.01,1.1,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,2170,61.44697721,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
97,1934-11-23 -- --,--,Yes,SCM,USGS,855,1.77,0,1.3,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,855,24.21067535,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
96,1934-10-03 -- --,--,Yes,RDS,USGS,1540,2.6,-0.02,0.8,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,1540,43.60753221,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
95,1934-09-05 -- --,--,Yes,WLD,USGS,798,1.84,0.01,1.1,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,798,22.59663033,196,59.73788479,338,31.40096618,2.36,0.719292899,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
94,1934-08-31 -- --,--,Yes,CHJ,USGS,996,2.08,-0.01,1.2,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,996,28.20331304,194,59.12831454,378,35.11705686,2.63,0.801584883,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
93,1934-08-09 -- --,--,Yes,GAL,USGS,281,0.95,0,0.8,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,281,7.956958799,125,38.09814081,171,15.88628763,1.64,0.499847607,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
92,1934-07-15 -- --,--,Yes,GAL,USGS,357,1.07,0,0.8,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,357,10.10901883,130,39.62206644,190,17.65143069,1.88,0.572996038,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
91,1934-05-14 -- --,--,Yes,RDS,USGS,1030,2.09,0.02,0.7,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,1030,29.16607674,203,61.87138068,455,42.2705314,2.26,0.688814386,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
90,1934-05-04 -- --,--,Yes,CHJ,USGS,1530,2.55,0,0.9,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,1530,43.32436642,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
89,1934-04-03 -- --,--,Yes,CHJ,USGS,2940,4.08,-0.01,1,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,2940,83.25074331,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
88,1934-03-05 -- --,--,Yes,S/L,USGS,1670,2.9,0.01,1,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,1670,47.28868753,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
87,1934-02-23 -- --,--,Yes,CHJ,USGS,620,1.52,0,0.7,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,620,17.5562792,193,58.82352941,366,34.00222965,1.69,0.515086864,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
86,1933-12-08 -- --,--,Yes,CHJ,USGS,601,1.47,0,0.6,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,601,17.01826419,177,53.94696739,280,26.01263471,2.15,0.655288022,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
85,1933-10-27 -- --,--,Yes,CHJ,USGS,1600,2.72,-0.01,1.2,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,1600,45.30652697,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
84,1933-08-25 -- --,--,Yes,CHJ,USGS,486,1.41,0,0.8,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,486,13.76185757,170,51.8134715,281,26.10553698,1.73,0.527278269,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
83,1933-07-25 -- --,--,Yes,CJE,USGS,604,1.56,0,0.8,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,604,17.10321393,185,56.3852484,329,30.56484578,1.84,0.560804633,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
82,1933-06-22 -- --,--,Yes,CHJ,USGS,938,1.96,0,0.7,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,938,26.56095144,178,54.25175251,348,32.32998885,2.7,0.822919842,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
81,1933-06-22 -- --,--,Yes,CHJ,USGS,923,1.96,0,0.7,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,923,26.13620275,202,61.56659555,460,42.73504274,2.01,0.612618104,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
80,1933-05-17 -- --,--,Yes,HCB,USGS,60300,24.05,0.05,2.7,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,60300,1707.489735,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
79,1933-05-02 -- --,--,Yes,HCB,USGS,2760,3.66,0.09,1.1,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,2760,78.15375903,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
78,1933-04-21 -- --,--,Yes,RDS,USGS,7200,7,-0.05,1.2,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,7200,203.8793714,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
77,1933-04-11 -- --,--,Yes,CHJ,USGS,1690,2.56,0,0.7,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,1690,47.85501911,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
76,1933-04-11 -- --,--,Yes,CHJ,USGS,1720,2.57,0,0.8,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,1720,48.70451649,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
75,1933-03-10 -- --,--,Yes,CHJ,USGS,9330,8.72,0.03,0.9,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,9330,264.1936854,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
74,1933-03-09 -- --,--,Yes,CHJ,USGS,7860,7.72,0.03,1,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,7860,222.5683137,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
73,1932-12-15 -- --,--,Yes,CJE,USGS,735,1.57,0.08,0.9,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,735,20.81268583,187,56.99481865,343,31.86547752,2.14,0.652240171,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
72,1932-10-20 -- --,--,Yes,RDS,USGS,419,1.04,0,1,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,419,11.86464675,188,57.29960378,297,27.59197324,1.41,0.429747028,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
71,1932-09-14 -- --,--,Yes,CHJ,USGS,472,1.12,0,0.6,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,472,13.36542546,192,58.51874429,279,25.91973244,1.69,0.515086864,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
70,1932-08-19 -- --,--,Yes,CHJ,USGS,778,1.57,0,0.8,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,778,22.03029874,192,58.51874429,337,31.30806392,2.31,0.704053642,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
69,1932-08-18 -- --,--,Yes,CHJ,USGS,763,1.57,-0.01,0.7,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,763,21.60555005,200,60.9570253,374,34.74544779,2.04,0.621761658,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
68,1932-06-12 -- --,--,Yes,CHJ,USGS,830,1.63,0,1,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,830,23.50276087,214,65.22401707,409,37.99702713,2.03,0.618713807,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
67,1932-06-02 -- --,--,Yes,CHJ,USGS,660,1.33,0,1,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,660,18.68894238,200,60.9570253,342,31.77257525,1.93,0.588235294,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
66,1932-05-20 -- --,--,Yes,CHJ,USGS,631,1.3,0,0.8,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,631,17.86776157,207,63.09052118,421,39.11185433,1.5,0.45717769,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
65,1932-05-19 -- --,--,Yes,CHJ,USGS,640,1.3,0,0.7,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,640,18.12261079,195,59.43309966,306,28.42809365,2.09,0.637000914,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
64,1932-04-09 -- --,--,Yes,CHJ,USGS,1150,2.02,0,0.9,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,1150,32.56406626,199,60.65224017,392,36.41768859,2.94,0.896068272,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
63,1932-02-12 -- --,--,Yes,CJE,USGS,1650,2.62,-0.01,1.3,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,1650,46.72235594,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
62,1931-10-27 -- --,--,Yes,RDS,USGS,582,1.24,-0.01,0.7,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,582,16.48024919,205,62.48095093,407,37.81122259,1.43,0.435842731,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
61,1931-08-11 -- --,--,Yes,RDS,USGS,1920,2.88,-0.04,1.3,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,1920,54.36783237,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
60,1931-06-05 -- --,--,Yes,CHJ,USGS,1560,2.48,-0.01,1.2,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,1560,44.1738638,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
59,1931-05-25 -- --,--,Yes,CJE,USGS,6440,6.37,-0.37,1.7,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,6440,182.3587711,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
58,1931-04-24 -- --,--,Yes,HCB,USGS,3030,3.9,0.01,1.2,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,3030,85.79923545,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
57,1931-04-15 -- --,--,Yes,HCB,USGS,2420,3.25,0,1,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,2420,68.52612204,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
56,1931-03-27 -- --,--,Yes,HCB,USGS,3180,4.2,0.01,1.8,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,3180,90.04672236,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
55,1931-02-10 -- --,--,Yes,HCB,USGS,879,1.68,0.02,0.8,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,879,24.89027325,195,59.43309966,371,34.46674099,2.37,0.72234075,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
54,1931-01-10 -- --,--,Yes,CHJ,USGS,755,1.56,0.01,0.8,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,755,21.37901741,195,59.43309966,361,33.53771832,2.09,0.637000914,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
53,1931-01-10 -- --,--,Yes,CHJ,USGS,758,1.56,0.01,0.6,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,758,21.46396715,195,59.43309966,358,33.25901152,2.12,0.646144468,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
52,1930-12-02 -- --,--,Yes,CJE,USGS,3350,4.35,0.02,1.4,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,3350,94.86054085,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
51,1930-10-07 -- --,--,Yes,CJE,USGS,677,1.47,0.01,1.3,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,677,19.17032422,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
50,1930-09-23 -- --,--,Yes,HCB,USGS,1190,2.08,-0.01,1.1,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,1190,33.69672944,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
49,1930-08-27 -- --,--,Yes,CJE,USGS,509,1.17,0,0.8,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,509,14.41313889,190,57.90917403,369,34.28093645,1.38,0.420603475,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
48,1930-07-28 -- --,--,Yes,HCB,USGS,498,1.15,0,0.8,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,498,14.10165652,120,36.57421518,179,16.62950576,2.78,0.847302652,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
47,1930-06-23 -- --,--,Yes,J/E,USGS,753,1.5,0,0.8,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,753,21.32238426,195,59.43309966,352,32.70159792,2.14,0.652240171,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
46,1930-03-17 -- --,--,Yes,HCB,USGS,2890,3.68,-0.04,1.5,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,2890,81.83491434,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
45,1930-02-06 -- --,--,Yes,RDS,USGS,10600,8.79,0.06,1.3,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,10600,300.1557412,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
44,1929-10-22 -- --,--,Yes,VLA,USGS,1220,2.05,-0.04,1.3,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,1220,34.54622682,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
43,1929-09-09 -- --,--,Yes,CHJ,USGS,730,1.46,-0.01,0.5,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,730,20.67110293,190,57.90917403,332,30.84355258,2.2,0.670527278,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
